_id,stpName,stpLat,stpLon,rtId,rtDir,isBus,stpLat_bin,stpLon_bin
7012,Commercial & 86th Street,41.73910488,-87.5513953,71,North Bound,TRUE,2,9
7073,Commercial & 89th Street,41.73383292,-87.55136311,5,West Bound,TRUE,2,9
7073,Commercial & 89th Street,41.73383292,-87.55136311,26,South Bound,TRUE,2,9
7073,Commercial & 89th Street,41.73383292,-87.55136311,71,South Bound,TRUE,2,9
7011,Commercial & 87th Street,41.73726755,-87.55135775,5,East Bound,TRUE,2,9
7011,Commercial & 87th Street,41.73726755,-87.55135775,26,North Bound,TRUE,2,9
7011,Commercial & 87th Street,41.73726755,-87.55135775,71,North Bound,TRUE,2,9
7074,Commercial & 90th Street,41.73199944,-87.55133092,5,West Bound,TRUE,2,9
7074,Commercial & 90th Street,41.73199944,-87.55133092,26,South Bound,TRUE,2,9
7074,Commercial & 90th Street,41.73199944,-87.55133092,71,South Bound,TRUE,2,9
7010,Commercial & 88th Street,41.73546219,-87.5513202,5,East Bound,TRUE,2,9
7010,Commercial & 88th Street,41.73546219,-87.5513202,26,North Bound,TRUE,2,9
7010,Commercial & 88th Street,41.73546219,-87.5513202,71,North Bound,TRUE,2,9
7010,Commercial & 88th Street,41.73546219,-87.5513202,87,West Bound,TRUE,2,9
7059,S. Shore Drive & 78th Street,41.75503822,-87.5513202,5,West Bound,TRUE,2,9
7059,S. Shore Drive & 78th Street,41.75503822,-87.5513202,6,South Bound,TRUE,2,9
7059,S. Shore Drive & 78th Street,41.75503822,-87.5513202,26,South Bound,TRUE,2,9
7059,S. Shore Drive & 78th Street,41.75503822,-87.5513202,71,South Bound,TRUE,2,9
14542,Commercial & 91st Street,41.73018593,-87.55128801,5,West Bound,TRUE,2,9
14542,Commercial & 91st Street,41.73018593,-87.55128801,71,South Bound,TRUE,2,9
15678,Commercial & 89th Street,41.73396503,-87.55127192,5,East Bound,TRUE,2,9
15678,Commercial & 89th Street,41.73396503,-87.55127192,26,North Bound,TRUE,2,9
15678,Commercial & 89th Street,41.73396503,-87.55127192,71,North Bound,TRUE,2,9
15678,Commercial & 89th Street,41.73396503,-87.55127192,87,West Bound,TRUE,2,9
7008,Commercial & 90th Street,41.73181929,-87.55123436,5,East Bound,TRUE,2,9
7008,Commercial & 90th Street,41.73181929,-87.55123436,26,North Bound,TRUE,2,9
7008,Commercial & 90th Street,41.73181929,-87.55123436,71,North Bound,TRUE,2,9
7008,Commercial & 90th Street,41.73181929,-87.55123436,87,West Bound,TRUE,2,9
9453,91st Street & Commercial,41.73019794,-87.55119681,26,North Bound,TRUE,2,9
9453,91st Street & Commercial,41.73019794,-87.55119681,87,East Bound,TRUE,2,9
9453,91st Street & Commercial,41.73019794,-87.55119681,87,West Bound,TRUE,2,9
7007,Commercial & 91st Street,41.73004181,-87.55118608,5,East Bound,TRUE,2,9
7007,Commercial & 91st Street,41.73004181,-87.55118608,71,North Bound,TRUE,2,9
2813,79th Street & Coles,41.75192471,-87.55016148,79,East Bound,TRUE,2,9
2603,79th Street & Coles,41.75198874,-87.55012393,79,West Bound,TRUE,2,9
15238,91st Street & Houston,41.73006182,-87.55000055,26,South Bound,TRUE,2,9
7254,Houston & 91st Street,41.72994572,-87.54980743,30,South Bound,TRUE,2,9
9452,91st Street & Houston,41.73011787,-87.54975379,26,North Bound,TRUE,2,9
9452,91st Street & Houston,41.73011787,-87.54975379,87,East Bound,TRUE,2,9
7023,S. Shore Drive & Cheltenham,41.75362155,-87.54971623,5,East Bound,TRUE,2,9
7023,S. Shore Drive & Cheltenham,41.75362155,-87.54971623,6,North Bound,TRUE,2,9
7023,S. Shore Drive & Cheltenham,41.75362155,-87.54971623,26,North Bound,TRUE,2,9
7023,S. Shore Drive & Cheltenham,41.75362155,-87.54971623,71,North Bound,TRUE,2,9
7060,S. Shore Drive & Cheltenham,41.75327738,-87.54946947,5,West Bound,TRUE,2,9
7060,S. Shore Drive & Cheltenham,41.75327738,-87.54946947,6,South Bound,TRUE,2,9
7060,S. Shore Drive & Cheltenham,41.75327738,-87.54946947,26,South Bound,TRUE,2,9
7060,S. Shore Drive & Cheltenham,41.75327738,-87.54946947,71,South Bound,TRUE,2,9
7017,83rd Street & Coles,41.74466059,-87.54905105,5,East Bound,TRUE,2,9
7017,83rd Street & Coles,41.74466059,-87.54905105,26,North Bound,TRUE,2,9
7017,83rd Street & Coles,41.74466059,-87.54905105,71,North Bound,TRUE,2,9
7066,83rd Street & Coles,41.74471662,-87.54897058,5,West Bound,TRUE,2,9
7066,83rd Street & Coles,41.74471662,-87.54897058,26,South Bound,TRUE,2,9
7066,83rd Street & Coles,41.74471662,-87.54897058,71,South Bound,TRUE,2,9
9445,87th Street & Baltimore,41.73738364,-87.54893303,87,East Bound,TRUE,2,9
14947,79th Street & South Shore,41.75199274,-87.54865408,79,West Bound,TRUE,2,9
2814,79th Street & South Shore,41.75194072,-87.54832685,79,East Bound,TRUE,2,9
7022,S. Shore Drive & 79th Street,41.75226888,-87.54830003,5,East Bound,TRUE,2,9
7022,S. Shore Drive & 79th Street,41.75226888,-87.54830003,6,North Bound,TRUE,2,9
7022,S. Shore Drive & 79th Street,41.75226888,-87.54830003,26,North Bound,TRUE,2,9
7022,S. Shore Drive & 79th Street,41.75226888,-87.54830003,71,North Bound,TRUE,2,9
15031,S. Shore Drive & 79th Street,41.75208079,-87.54826248,5,West Bound,TRUE,2,9
15031,S. Shore Drive & 79th Street,41.75208079,-87.54826248,26,South Bound,TRUE,2,9
15031,S. Shore Drive & 79th Street,41.75208079,-87.54826248,71,South Bound,TRUE,2,9
7062,S. Shore Drive & 80th Street,41.75002771,-87.54806936,5,West Bound,TRUE,2,9
7062,S. Shore Drive & 80th Street,41.75002771,-87.54806936,26,South Bound,TRUE,2,9
7062,S. Shore Drive & 80th Street,41.75002771,-87.54806936,71,South Bound,TRUE,2,9
7063,S. Shore Drive & 81st Street,41.7482027,-87.54801035,5,West Bound,TRUE,2,9
7063,S. Shore Drive & 81st Street,41.7482027,-87.54801035,26,South Bound,TRUE,2,9
7063,S. Shore Drive & 81st Street,41.7482027,-87.54801035,71,South Bound,TRUE,2,9
7021,S. Shore Drive & 80th Street,41.75028385,-87.54798889,5,East Bound,TRUE,2,9
7021,S. Shore Drive & 80th Street,41.75028385,-87.54798889,26,North Bound,TRUE,2,9
7021,S. Shore Drive & 80th Street,41.75028385,-87.54798889,71,North Bound,TRUE,2,9
7064,S. Shore Drive & 82nd Street,41.74638964,-87.54796743,5,West Bound,TRUE,2,9
7064,S. Shore Drive & 82nd Street,41.74638964,-87.54796743,26,South Bound,TRUE,2,9
7064,S. Shore Drive & 82nd Street,41.74638964,-87.54796743,71,South Bound,TRUE,2,9
7065,S. Shore Drive & 83rd Street,41.74489273,-87.54794061,5,West Bound,TRUE,2,9
7065,S. Shore Drive & 83rd Street,41.74489273,-87.54794061,26,South Bound,TRUE,2,9
7065,S. Shore Drive & 83rd Street,41.74489273,-87.54794061,71,South Bound,TRUE,2,9
7020,S. Shore Drive & 81st Street,41.74843483,-87.54792452,5,East Bound,TRUE,2,9
7020,S. Shore Drive & 81st Street,41.74843483,-87.54792452,26,North Bound,TRUE,2,9
7020,S. Shore Drive & 81st Street,41.74843483,-87.54792452,71,North Bound,TRUE,2,9
7019,S. Shore Drive & 82nd Street,41.74669382,-87.54787624,5,East Bound,TRUE,2,9
7019,S. Shore Drive & 82nd Street,41.74669382,-87.54787624,26,North Bound,TRUE,2,9
7019,S. Shore Drive & 82nd Street,41.74669382,-87.54787624,71,North Bound,TRUE,2,9
7018,S. Shore Drive & 83rd Street,41.74486071,-87.54786015,5,East Bound,TRUE,2,9
7018,S. Shore Drive & 83rd Street,41.74486071,-87.54786015,26,North Bound,TRUE,2,9
7018,S. Shore Drive & 83rd Street,41.74486071,-87.54786015,71,North Bound,TRUE,2,9
7256,91st Street & Brandon,41.73009785,-87.5470823,26,South Bound,TRUE,2,9
7256,91st Street & Brandon,41.73009785,-87.5470823,30,South Bound,TRUE,2,9
2601,79th Street & Brandon,41.75202876,-87.5470072,6,North Bound,TRUE,2,9
2601,79th Street & Brandon,41.75202876,-87.5470072,79,West Bound,TRUE,2,9
2815,79th Street & Brandon,41.75195672,-87.54700184,6,South Bound,TRUE,2,9
2815,79th Street & Brandon,41.75195672,-87.54700184,79,East Bound,TRUE,2,9
7372,91st Street & Brandon,41.73017392,-87.54681945,26,North Bound,TRUE,2,9
7372,91st Street & Brandon,41.73017392,-87.54681945,30,North Bound,TRUE,2,9
7372,91st Street & Brandon,41.73017392,-87.54681945,87,East Bound,TRUE,2,9
9446,87th Street & Burley,41.73741566,-87.54602551,87,East Bound,TRUE,2,9
9447,87th Street & Buffalo,41.73739564,-87.54460931,87,East Bound,TRUE,2,9
7258,91st Street & Buffalo,41.73013388,-87.54446447,26,South Bound,TRUE,2,9
7258,91st Street & Buffalo,41.73013388,-87.54446447,30,South Bound,TRUE,2,9
7258,91st Street & Buffalo,41.73013388,-87.54446447,95E,East Bound,TRUE,2,9
9448,Buffalo & 88th Street,41.73580245,-87.54443228,87,East Bound,TRUE,2,9
9449,Buffalo & 89th Street,41.73397303,-87.54437864,87,East Bound,TRUE,2,9
9450,Buffalo & 90th Street,41.73215957,-87.54434109,87,East Bound,TRUE,2,9
9451,Buffalo & 91st Street,41.73020194,-87.54431427,87,East Bound,TRUE,2,9
7370,91st Street & Buffalo,41.73020194,-87.54416406,26,North Bound,TRUE,2,9
7370,91st Street & Buffalo,41.73020194,-87.54416406,30,North Bound,TRUE,2,9
15926,63rd Street & Archer Terminal,41.77694461,-87.81449854,62H,East Bound,TRUE,3,2
15926,63rd Street & Archer Terminal,41.77694461,-87.81449854,62H,West Bound,TRUE,3,2
15926,63rd Street & Archer Terminal,41.77694461,-87.81449854,63W,East Bound,TRUE,3,2
15926,63rd Street & Archer Terminal,41.77694461,-87.81449854,63W,West Bound,TRUE,3,2
4645,63rd Street & Archer,41.77700461,-87.81388164,62H,East Bound,TRUE,3,2
4645,63rd Street & Archer,41.77700461,-87.81388164,63W,East Bound,TRUE,3,2
4646,63rd Street & 76th Avenue,41.77706062,-87.81090438,62H,East Bound,TRUE,3,2
4646,63rd Street & 76th Avenue,41.77706062,-87.81090438,63W,East Bound,TRUE,3,2
4689,63rd Street & 76th Avenue,41.77714063,-87.81044841,62H,West Bound,TRUE,3,2
4689,63rd Street & 76th Avenue,41.77714063,-87.81044841,63W,West Bound,TRUE,3,2
4647,63rd Street & 75th Avenue,41.77714063,-87.80836165,62H,East Bound,TRUE,3,2
4647,63rd Street & 75th Avenue,41.77714063,-87.80836165,63W,East Bound,TRUE,3,2
4688,63rd Street & 75th Avenue,41.77720864,-87.80807734,62H,West Bound,TRUE,3,2
4688,63rd Street & 75th Avenue,41.77720864,-87.80807734,63W,West Bound,TRUE,3,2
4648,63rd Street & 74th Avenue,41.77714863,-87.80581892,62H,East Bound,TRUE,3,2
4648,63rd Street & 74th Avenue,41.77714863,-87.80581892,63W,East Bound,TRUE,3,2
4687,63rd Street & 74th Avenue,41.77729665,-87.80565798,62H,West Bound,TRUE,3,2
4687,63rd Street & 74th Avenue,41.77729665,-87.80565798,63W,West Bound,TRUE,3,2
4649,63rd Street & 73rd Avenue,41.77714863,-87.80341029,62H,East Bound,TRUE,3,2
4649,63rd Street & 73rd Avenue,41.77714863,-87.80341029,63W,East Bound,TRUE,3,2
4686,63rd Street & 73rd Avenue,41.77734866,-87.80321717,62H,West Bound,TRUE,3,2
4686,63rd Street & 73rd Avenue,41.77734866,-87.80321717,63W,West Bound,TRUE,3,2
7693,Harlem & Archer,41.7915927,-87.80167222,62H,West Bound,TRUE,3,2
7694,Harlem & 56th Street,41.79028483,-87.80158103,62H,West Bound,TRUE,3,2
7695,Harlem & 57th Street,41.78842097,-87.80148983,62H,West Bound,TRUE,3,2
7696,Harlem & 58th Street,41.78662105,-87.80142009,62H,West Bound,TRUE,3,2
4685,63rd Street & Harlem,41.77739666,-87.80139863,63W,West Bound,TRUE,3,2
7660,Harlem & Archer,41.79136873,-87.80135572,62H,East Bound,TRUE,3,2
4650,63rd Street & Harlem,41.77717664,-87.80135036,63W,East Bound,TRUE,3,2
7697,Harlem & 59th Street,41.78473708,-87.80133963,62H,West Bound,TRUE,3,2
7659,Harlem & 56th Street,41.79007685,-87.8013128,62H,East Bound,TRUE,3,2
7698,Harlem & 60th Street,41.78283305,-87.80128062,62H,West Bound,TRUE,3,2
7813,Harlem & 57th Street,41.78822498,-87.80126452,62H,East Bound,TRUE,3,2
7699,Harlem & 61st Street,41.78104897,-87.80119479,62H,West Bound,TRUE,3,2
7812,Harlem & 58th Street,41.78641705,-87.80117333,62H,East Bound,TRUE,3,2
7700,Harlem & 62nd Street,41.77920084,-87.80112505,62H,West Bound,TRUE,3,2
7811,Harlem & 59th Street,41.78494508,-87.80111432,62H,East Bound,TRUE,3,2
4684,Harlem & 63rd Street,41.77682859,-87.8010124,63W,West Bound,TRUE,3,2
17383,Harlem & 60th Street,41.78264904,-87.80100703,62H,East Bound,TRUE,3,2
7701,Harlem & 63rd Street,41.77740066,-87.8009963,62H,West Bound,TRUE,3,2
7704,Harlem & 61st Street,41.78087296,-87.80091584,62H,East Bound,TRUE,3,2
7703,Harlem & 62nd Street,41.77897282,-87.80082464,62H,East Bound,TRUE,3,2
15272,Harlem & 63rd Street,41.77795672,-87.80076027,62H,East Bound,TRUE,3,2
14175,Harlem & 64th Place,41.7740842,-87.80068517,63W,East Bound,TRUE,3,2
14175,Harlem & 64th Place,41.7740842,-87.80068517,63W,West Bound,TRUE,3,2
14175,Harlem & 64th Place,41.7740842,-87.80068517,165,East Bound,TRUE,3,2
14175,Harlem & 64th Place,41.7740842,-87.80068517,165,West Bound,TRUE,3,2
3348,65th Street & Harlem,41.77378815,-87.80036867,165,West Bound,TRUE,3,2
3350,65th Street & Harlem,41.77362412,-87.80033648,165,East Bound,TRUE,3,2
4377,Archer & Neva Terminal,41.79233262,-87.79994488,62,North Bound,TRUE,3,2
4377,Archer & Neva Terminal,41.79233262,-87.79994488,62,South Bound,TRUE,3,2
4378,Archer & Nottingham,41.79196866,-87.79922605,62,North Bound,TRUE,3,2
4378,Archer & Nottingham,41.79196866,-87.79922605,62H,East Bound,TRUE,3,2
4541,Archer & Nottingham,41.79204465,-87.79883444,62,South Bound,TRUE,3,2
4541,Archer & Nottingham,41.79204465,-87.79883444,62H,West Bound,TRUE,3,2
4651,63rd Street & Nottingham,41.77726465,-87.79864132,63W,East Bound,TRUE,3,2
4682,63rd Street & Nottingham,41.77744867,-87.79848039,63W,West Bound,TRUE,3,2
3351,65th Street & Nottingham,41.77367213,-87.79835165,165,East Bound,TRUE,3,2
3347,65th Street & Nottingham,41.77380167,-87.79803167,165,West Bound,TRUE,3,2
4379,Archer & Sayre,41.79203666,-87.79671013,62,North Bound,TRUE,3,2
4379,Archer & Sayre,41.79203666,-87.79671013,62H,East Bound,TRUE,3,2
4540,Archer & Sayre,41.79210065,-87.79631317,62,South Bound,TRUE,3,2
4540,Archer & Sayre,41.79210065,-87.79631317,62H,West Bound,TRUE,3,2
4652,63rd Street & Sayre,41.77738866,-87.79612541,63W,East Bound,TRUE,3,2
3352,65th Street & Sayre,41.77369613,-87.79592156,165,East Bound,TRUE,3,2
4681,63rd Street & Sayre,41.77746467,-87.79586792,63W,West Bound,TRUE,3,2
3346,65th Street & Sayre,41.77387216,-87.79537439,165,West Bound,TRUE,3,2
3353,6900 W 65th Street,41.77374814,-87.79396892,165,East Bound,TRUE,3,2
4680,63rd Street & New England,41.77750467,-87.79390991,63W,West Bound,TRUE,3,2
4539,Archer & New England,41.79217264,-87.79389918,62,South Bound,TRUE,3,2
4539,Archer & New England,41.79217264,-87.79389918,62H,West Bound,TRUE,3,2
15507,Archer & New England,41.79211265,-87.79378116,62,North Bound,TRUE,3,2
15507,Archer & New England,41.79211265,-87.79378116,62H,East Bound,TRUE,3,2
4653,63rd Street & New England,41.77744867,-87.79371142,63W,East Bound,TRUE,3,2
3345,65th Street & New England,41.77391617,-87.7934593,165,West Bound,TRUE,3,2
4381,Archer & Oak Park,41.79214864,-87.79176414,62,North Bound,TRUE,3,2
4381,Archer & Oak Park,41.79214864,-87.79176414,62H,East Bound,TRUE,3,2
4538,Archer & Oak Park,41.79222063,-87.79143691,62,South Bound,TRUE,3,2
4538,Archer & Oak Park,41.79222063,-87.79143691,62H,West Bound,TRUE,3,2
4654,63rd Street & Oak Park,41.77752067,-87.79124379,63W,East Bound,TRUE,3,2
3355,65th Street & Oak Park,41.77378415,-87.79107213,165,East Bound,TRUE,3,2
4679,63rd Street & Oak Park,41.77759268,-87.79086292,63W,West Bound,TRUE,3,2
3343,65th Street & Oak Park,41.77394417,-87.79028893,165,West Bound,TRUE,3,3
4382,Archer & Normandy,41.79217264,-87.78935552,62,North Bound,TRUE,3,3
4382,Archer & Normandy,41.79217264,-87.78935552,62H,East Bound,TRUE,3,3
3356,65th Street & Normandy,41.77380415,-87.78898537,165,East Bound,TRUE,3,3
4537,Archer & Normandy,41.79224863,-87.78898537,62,South Bound,TRUE,3,3
4537,Archer & Normandy,41.79224863,-87.78898537,62H,West Bound,TRUE,3,3
4655,63rd Street & Normandy,41.77754868,-87.7887547,63W,East Bound,TRUE,3,3
4678,63rd Street & Normandy,41.77761669,-87.78843284,63W,West Bound,TRUE,3,3
3342,65th Street & Normandy,41.77397218,-87.78785348,165,West Bound,TRUE,3,3
4383,Archer & Nashville,41.79222063,-87.78687716,62,North Bound,TRUE,3,3
4383,Archer & Nashville,41.79222063,-87.78687716,62H,East Bound,TRUE,3,3
4536,Archer & Nashville,41.79228863,-87.78655529,62,South Bound,TRUE,3,3
4536,Archer & Nashville,41.79228863,-87.78655529,62H,West Bound,TRUE,3,3
4656,63rd Street & Nashville,41.77758068,-87.78631389,63W,East Bound,TRUE,3,3
3357,65th Street & Nashville,41.77386816,-87.78624415,165,East Bound,TRUE,3,3
4677,63rd Street & Nashville,41.77765669,-87.78602958,63W,West Bound,TRUE,3,3
3341,65th Street & Nashville,41.77403219,-87.78531611,165,West Bound,TRUE,3,3
4384,Archer & Natchez,41.79226063,-87.78444171,62,North Bound,TRUE,3,3
4384,Archer & Natchez,41.79226063,-87.78444171,62H,East Bound,TRUE,3,3
4535,Archer & Natchez,41.79232862,-87.78409839,62,South Bound,TRUE,3,3
4535,Archer & Natchez,41.79232862,-87.78409839,62H,West Bound,TRUE,3,3
4657,63rd Street & Natchez,41.77762469,-87.78388381,63W,East Bound,TRUE,3,3
4676,63rd Street & Natchez,41.77769269,-87.7835995,63W,West Bound,TRUE,3,3
3358,65th Street & Natchez,41.77390417,-87.78356731,165,East Bound,TRUE,3,3
3340,65th Street & Natchez,41.7740722,-87.78297722,165,West Bound,TRUE,3,3
4667,Narragansett & 55th Street,41.79204865,-87.7818346,55N,West Bound,TRUE,3,3
4668,Narragansett & 56th Street,41.7906088,-87.78178096,55N,West Bound,TRUE,3,3
4675,63rd Street & Narragansett,41.7777207,-87.78177023,63W,West Bound,TRUE,3,3
4666,Narragansett & 55th Street,41.79213264,-87.7817595,55N,East Bound,TRUE,3,3
4666,Narragansett & 55th Street,41.79213264,-87.7817595,62,North Bound,TRUE,3,3
4669,Narragansett & 57th Street,41.78877695,-87.78171659,55N,West Bound,TRUE,3,3
4665,Narragansett & 56th Street,41.7906008,-87.78168976,55N,East Bound,TRUE,3,3
4665,Narragansett & 56th Street,41.7906008,-87.78168976,62,North Bound,TRUE,3,3
4670,Narragansett & 58th Street,41.78694904,-87.78165758,55N,West Bound,TRUE,3,3
3359,65th Street & Narragansett,41.77393217,-87.78164685,165,East Bound,TRUE,3,3
4664,Narragansett & 57th Street,41.78863695,-87.78162539,55N,East Bound,TRUE,3,3
4671,Narragansett & 59th Street,41.78510107,-87.78159857,55N,West Bound,TRUE,3,3
3300,Narragansett & 63rd Place Terminal,41.77655656,-87.7815932,55N,East Bound,TRUE,3,3
3300,Narragansett & 63rd Place Terminal,41.77655656,-87.7815932,55N,West Bound,TRUE,3,3
4663,Narragansett & 58th Street,41.78674104,-87.78156638,55N,East Bound,TRUE,3,3
4672,Narragansett & 60th Street,41.78330906,-87.78152883,55N,West Bound,TRUE,3,3
4662,Narragansett & 59th Street,41.78491308,-87.78149128,55N,East Bound,TRUE,3,3
4673,Narragansett & 61st Street,41.78144499,-87.78144836,55N,West Bound,TRUE,3,3
4661,Narragansett & 60th Street,41.78308506,-87.78143227,55N,East Bound,TRUE,3,3
4674,Narragansett & 62nd Street,41.77962488,-87.7813679,55N,West Bound,TRUE,3,3
4660,Narragansett & 61st Street,41.78122098,-87.78135717,55N,East Bound,TRUE,3,3
3299,Narragansett & 63rd Street,41.7777967,-87.78130352,55N,West Bound,TRUE,3,3
4659,Narragansett & 62nd Street,41.77934885,-87.7812767,55N,East Bound,TRUE,3,3
4658,Narragansett & 63rd Street,41.77784871,-87.78122306,55N,East Bound,TRUE,3,3
3301,63rd Street & Narragansett,41.77766469,-87.78093338,63W,East Bound,TRUE,3,3
3338,65th Street & Narragansett,41.7741042,-87.78061688,165,West Bound,TRUE,3,3
17576,Archer & Mulligan,41.79274457,-87.78047204,62,South Bound,TRUE,3,3
17576,Archer & Mulligan,41.79274457,-87.78047204,62H,West Bound,TRUE,3,3
15388,Archer & Mulligan,41.79279256,-87.78006434,62,North Bound,TRUE,3,3
15388,Archer & Mulligan,41.79279256,-87.78006434,62H,East Bound,TRUE,3,3
3360,65th Street & Mobile,41.77398818,-87.77910948,165,East Bound,TRUE,3,3
3302,63rd Street & Mobile,41.77769669,-87.77894318,63W,East Bound,TRUE,3,3
17107,63rd Street & Mobile,41.7777647,-87.77869105,63W,West Bound,TRUE,3,3
17586,55th Street & Merrimac,41.79244461,-87.77862132,55N,West Bound,TRUE,3,3
4553,55th Street & Merrimac,41.79238461,-87.77836382,55N,East Bound,TRUE,3,3
4386,Archer & Merrimac,41.79321251,-87.7783531,62,North Bound,TRUE,3,3
4386,Archer & Merrimac,41.79321251,-87.7783531,62H,East Bound,TRUE,3,3
3337,65th Street & Mobile,41.77414421,-87.77828336,165,West Bound,TRUE,3,3
4531,Archer & Merrimac,41.79334849,-87.77799904,62,South Bound,TRUE,3,3
4531,Archer & Merrimac,41.79334849,-87.77799904,62H,West Bound,TRUE,3,3
4530,Archer & Melvina,41.79354047,-87.77685106,62,South Bound,TRUE,3,3
4530,Archer & Melvina,41.79354047,-87.77685106,62H,West Bound,TRUE,3,3
17106,63rd Street & Melvina,41.77781271,-87.77666867,63W,West Bound,TRUE,3,3
15454,Archer & Melvina,41.79350047,-87.77664721,62,North Bound,TRUE,3,3
15454,Archer & Melvina,41.79350047,-87.77664721,62H,East Bound,TRUE,3,3
3303,63rd Street & Melvina,41.7777567,-87.77653456,63W,East Bound,TRUE,3,3
3361,65th Street & Melvina,41.77403219,-87.77650774,165,East Bound,TRUE,3,3
3336,65th Street & Melvina,41.77419622,-87.77581036,165,West Bound,TRUE,3,3
4554,55th Street & Meade,41.7924846,-87.77472138,55N,East Bound,TRUE,3,3
17577,Archer & Meade,41.79378043,-87.77465165,62,North Bound,TRUE,3,3
17577,Archer & Meade,41.79378043,-87.77465165,62H,East Bound,TRUE,3,3
4529,Archer & Meade,41.79389642,-87.77437806,62,South Bound,TRUE,3,3
4529,Archer & Meade,41.79389642,-87.77437806,62H,West Bound,TRUE,3,3
4551,55th Street & Meade,41.79255659,-87.77434051,55N,West Bound,TRUE,3,3
3362,65th Street & Meade,41.7740762,-87.77427077,165,East Bound,TRUE,3,3
3304,63rd Street & Meade,41.77780071,-87.77403474,63W,East Bound,TRUE,3,3
4567,Meade & 64th Street,41.7761125,-87.77390063,55A,West Bound,TRUE,3,3
4566,Meade & 63rd Street,41.77786871,-87.77376652,55A,West Bound,TRUE,3,3
3296,63rd Street & Meade,41.77786871,-87.77373433,63W,West Bound,TRUE,3,3
3335,65th Street & Meade,41.77424422,-87.7734071,165,West Bound,TRUE,3,3
4389,Archer & Austin,41.79416838,-87.77228594,62,North Bound,TRUE,3,3
4389,Archer & Austin,41.79416838,-87.77228594,62H,East Bound,TRUE,3,3
4555,55th Street & Austin,41.7925206,-87.77216792,55N,East Bound,TRUE,3,3
4556,Austin & 55th Street,41.79242461,-87.77208745,55A,West Bound,TRUE,3,3
4557,Austin & 56th Street,41.79083678,-87.77200699,55A,West Bound,TRUE,3,3
4579,Austin & 55th Street,41.7924846,-87.77200699,55A,East Bound,TRUE,3,3
4558,Austin & 57th Street,41.78898493,-87.77195334,55A,West Bound,TRUE,3,3
4578,Austin & 56th Street,41.79054481,-87.77191579,55A,East Bound,TRUE,3,3
17575,Archer & Austin,41.79429236,-87.7718997,62,South Bound,TRUE,3,3
17575,Archer & Austin,41.79429236,-87.7718997,62H,West Bound,TRUE,3,3
4559,Austin & 58th Street,41.78710903,-87.77189434,55A,West Bound,TRUE,3,3
4550,55th Street & Austin,41.79258059,-87.77187824,55N,West Bound,TRUE,3,3
4577,Austin & 57th Street,41.78874095,-87.77186215,55A,East Bound,TRUE,3,3
4560,Austin & 59th Street,41.78529707,-87.77180851,55A,West Bound,TRUE,3,3
4576,Austin & 58th Street,41.78693304,-87.77180851,55A,East Bound,TRUE,3,3
4561,5920 S Austin,41.78440108,-87.77176559,55A,West Bound,TRUE,3,3
4562,Austin & 60th Street,41.78347706,-87.77173877,55A,West Bound,TRUE,3,3
4575,Austin & 59th Street,41.78510107,-87.77171731,55A,East Bound,TRUE,3,3
4574,5920 S Austin,41.78414907,-87.77167439,55A,East Bound,TRUE,3,3
4573,Austin & 60th Street,41.78325306,-87.7716583,55A,East Bound,TRUE,3,3
3305,63rd Street & Austin,41.77784871,-87.77161002,63W,East Bound,TRUE,3,3
4564,Austin & 62nd Street,41.77981689,-87.77160466,55A,West Bound,TRUE,3,3
4572,Austin & 61st Street,41.78142899,-87.77158856,55A,East Bound,TRUE,3,3
4565,Austin & 63rd Street,41.77791672,-87.77153492,55A,West Bound,TRUE,3,3
3363,65th Street & Austin,41.77414021,-87.77152956,165,East Bound,TRUE,3,3
4571,Austin & 62nd Street,41.77962488,-87.77151346,55A,East Bound,TRUE,3,3
4570,Austin & 63rd Street,41.7777607,-87.77143836,55A,East Bound,TRUE,3,3
4569,Austin & 64th Street,41.77594848,-87.77136862,55A,East Bound,TRUE,3,3
4568,Austin & 65th Street,41.77440025,-87.77131498,55A,East Bound,TRUE,3,3
4568,Austin & 65th Street,41.77440025,-87.77131498,55A,West Bound,TRUE,3,3
3295,63rd Street & Austin,41.77791672,-87.77131498,63W,West Bound,TRUE,3,3
3334,65th Street & Austin,41.77430023,-87.77075708,165,West Bound,TRUE,3,3
4580,55th Street & Mayfield,41.79258459,-87.76977003,55A,East Bound,TRUE,3,3
4580,55th Street & Mayfield,41.79258459,-87.76977003,55N,East Bound,TRUE,3,3
4390,Archer & Mayfield,41.79458431,-87.7697593,62,North Bound,TRUE,3,3
4390,Archer & Mayfield,41.79458431,-87.7697593,62H,East Bound,TRUE,3,3
4549,55th Street & Mayfield,41.79265258,-87.76962519,55A,West Bound,TRUE,3,3
4549,55th Street & Mayfield,41.79265258,-87.76962519,55N,West Bound,TRUE,3,3
17574,Archer & Mayfield,41.794695,-87.76946833,62,South Bound,TRUE,3,3
17574,Archer & Mayfield,41.794695,-87.76946833,62H,West Bound,TRUE,3,3
3306,63rd Street & Mayfield,41.77788471,-87.76917458,63W,East Bound,TRUE,3,3
3364,65th Street & Mayfield,41.77418021,-87.76900291,165,East Bound,TRUE,3,3
3294,63rd Street & Mayfield,41.77795672,-87.76889026,63W,West Bound,TRUE,3,3
3333,65th Street & Mayfield,41.77434424,-87.76841283,165,West Bound,TRUE,3,3
